config_id,family,direction,params_json,macro_expectancy_r,micro_expectancy_r,median_expectancy_r,worst_fold_expectancy_r,validation_std_expectancy_r,positive_fold_ratio,total_validation_trades,folds_tested,total_folds,all_folds_tested,validation_mean_winrate,validation_mean_avg_win_r,validation_mean_avg_loss_r,validation_mean_profit_factor_r,validation_max_drawdown_r,cost_r_per_trade,robust_score
c8abb2a72e5cde,ema_cross,long,"{""atr_window"": 14, ""fast_ema"": 34, ""rr"": 2.0, ""sl_atr"": 2.25, ""slow_ema"": 55}",-0.11759391398093773,-0.1173276572357977,-0.14396799072908154,-0.2678033566841922,0.10154188884589499,0.2,513,5,5,True,0.36555900839856154,1.7838945350814543,-1.2132649147692893,0.8540079256177269,41.41089266432315,0.2512310379338088,-0.24836485840388522
c8e2d5280356e2,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.1, ""lookback"": 96, ""regime_ema"": 100, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.32898171677998056,-0.28695291626035424,-0.2763427406218289,-0.6071384398749125,0.1430934192851736,0.0,497,5,5,True,0.24818600222793794,2.3010490112615325,-1.1953626486502842,0.642581871053404,45.43730680094606,0.2208132944149573,-0.5005284264225673
c8f3e7aa0dc518,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 96, ""bb_window"": 40, ""breakout_lookback"": 48, ""quantile"": 0.2, ""rr"": 1.5, ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 2.0, ""weekday_filter"": ""mon_thu""}",-0.20864649257496995,-0.20416171221326535,-0.26454715540857976,-0.3220051358095725,0.12805084365788896,0.2,276,5,5,True,0.3972339231355625,1.3122188665561503,-1.2101532524727923,0.7292379433138471,24.201453276209048,0.23079968267688028,-0.36067191440391444
c9acdbe4626a97,zscore_reversion,short,"{""atr_window"": 14, ""rr"": 2.0, ""sl_atr"": 2.25, ""window"": 80, ""zscore_threshold"": 1.5}",-0.19352461912101385,-0.18483720656932026,-0.22192014184741582,-0.28620746370993366,0.07004369345554014,0.0,960,5,5,True,0.33214849081569925,1.8175423787700091,-1.1936960452101382,0.7602651021825482,60.653041390723516,0.220525982415251,-0.3285464658487839
c9b45026ca3fae,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 2.25, ""volume_mult"": 1.5, ""volume_window"": 96}",-0.17853520882472979,-0.17556838690755647,-0.16436384677963797,-0.24074473908174543,0.03806353089580854,0.0,646,5,5,True,0.29261375269118145,2.2920444107624873,-1.2005397477337092,0.7908078173701069,47.345541802476845,0.22702523012712397,-0.29756697427263407
c9c2a5ece20fa5,donchian_breakout,long,"{""atr_window"": 14, ""lookback"": 48, ""regime_ema"": 200, ""rr"": 2.0, ""sl_atr"": 2.25}",-0.23106102988025468,-0.21523407201861278,-0.2513410250837529,-0.32766740291903645,0.08509138939653893,0.0,733,5,5,True,0.32325356874210315,1.79667625479903,-1.1994868390176339,0.7190337578293003,54.634674495938164,0.2310811475793701,-0.3736067245785242
c9c56fa6b809d1,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 100, ""rr"": 2.0, ""rsi_window"": 21, ""sl_atr"": 2.25, ""threshold"": 50.0, ""weekday_filter"": ""weekdays""}",-0.1550080040370628,-0.1411055221121419,-0.17625547842494915,-0.2582426715553243,0.07753695878389169,0.0,633,5,5,True,0.3356792000270261,1.8404107497496227,-1.1628885077480582,0.8034939738453273,35.33153567256548,0.18817790986097715,-0.29377648342900864
ca2d64ad82a622,ema_cross,long,"{""atr_window"": 14, ""fast_ema"": 8, ""rr"": 2.0, ""session"": ""new_york"", ""sl_atr"": 2.25, ""slow_ema"": 144}",-0.02453353832373384,-0.06407883893680856,-0.03753178599249481,-0.3011972521385646,0.19818016583147152,0.4,221,5,5,True,0.38507513739959265,1.816274221343626,-1.173795092587758,1.000315778263298,15.975766276382553,0.20918930223365617,-0.20995695457280295
ca823b5df23a4d,momentum_volume,short,"{""atr_window"": 14, ""roc_window"": 3, ""rr"": 2.5, ""sl_atr"": 2.25, ""threshold"": 0.0025, ""volume_mult"": 1.5, ""volume_window"": 96}",-0.09192205801971395,-0.07843442044649174,-0.05786075573391796,-0.20576385935161018,0.09075950243862901,0.2,993,5,5,True,0.30747506140878267,2.3400158748476803,-1.1716512237604833,0.8915687561341292,47.11179725463366,0.19460636457988462,-0.21730180923902848
cb73cbc84964fc,ema_cross,long,"{""atr_window"": 14, ""fast_ema"": 34, ""rr"": 1.5, ""sl_atr"": 2.25, ""slow_ema"": 144}",-0.17473799270753573,-0.14965780999800438,-0.20033462493177345,-0.3316732794856914,0.1493760206074023,0.2,297,5,5,True,0.4130966925962536,1.2961860863516832,-1.2101733840739108,0.7756731628109257,21.880196669161272,0.22914997181564395,-0.3304260030112369
cbdd4ecd13cd1c,bollinger_fade,short,"{""atr_window"": 14, ""regime_ema"": 100, ""rr"": 2.0, ""sl_atr"": 2.5, ""std_mult"": 1.5, ""window"": 20}",-0.1232376423515789,-0.10250843067842327,-0.15913758269967554,-0.2491950355432671,0.1097852555930958,0.2,617,5,5,True,0.34719689199689197,1.8321711386574016,-1.1630740955487116,0.8464706648307919,29.9698868462971,0.1895624710617947,-0.25813027014812684
cd9413b3a30193,bollinger_fade,short,"{""atr_window"": 14, ""regime_ema"": 100, ""rr"": 1.5, ""sl_atr"": 2.25, ""std_mult"": 1.5, ""window"": 20}",-0.16240058567352741,-0.16414549312891577,-0.14247498341691223,-0.25148251403080363,0.05694986954078738,0.0,741,5,5,True,0.40863434961757816,1.321985354799508,-1.1884710783108987,0.7716120641038888,44.97453595150466,0.21247612498183738,-0.2908755204439211
ce3ed7bb3e2060,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.35, ""lookback"": 96, ""regime_ema"": 200, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.27644178014514864,-0.222882261837602,-0.2282612256943006,-0.6839490277753685,0.219147688798371,0.0,419,5,5,True,0.2610440180772661,2.3019337506032134,-1.1858785177894902,0.7039102401369559,41.72132328354992,0.21805800383533205,-0.4860156245443341
cf5b74d3cec04b,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 96, ""bb_window"": 40, ""breakout_lookback"": 48, ""quantile"": 0.2, ""rr"": 1.5, ""session"": ""overlap"", ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 1.5}",-0.16981280035175766,-0.1684904799620036,-0.1496148689223045,-0.3686469697943772,0.1037496112035531,0.0,173,5,5,True,0.4296965158227712,1.2776089955997836,-1.2611266841888764,0.7715832986529396,21.075593387910196,0.27718963976243083,-0.3640209392868675
cf6e6f8b442621,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.25, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.31003506203485803,-0.2413289109475139,-0.21131246092613218,-0.8064355385109547,0.27932123058054076,0.2,231,5,5,True,0.24132418193308122,2.3314215237554814,-1.1501026956914289,0.6753267330975801,24.154466561774804,0.1674568294071376,-0.5526956773251285
cfab9ddbe7f187,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 96, ""rr"": 2.5, ""session"": ""new_york"", ""sl_atr"": 2.25, ""volume_mult"": 1.5, ""volume_window"": 48}",-0.21641974102016442,-0.21153800778136211,-0.23160274661649996,-0.3117780711273078,0.09367603191702831,0.0,267,5,5,True,0.2783976907698183,2.311010343154218,-1.1916722504594688,0.7526494402308648,31.301147957223648,0.2062746459274945,-0.3742577569786786
cfdcaf284f0baa,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.25, ""lookback"": 96, ""regime_ema"": 100, ""rr"": 2.5, ""session"": ""overlap"", ""sl_atr"": 2.25}",-0.2239949865573368,-0.19335077741576387,-0.2164353367445775,-0.39954034619311307,0.0977261056474633,0.0,139,5,5,True,0.2781597487479841,2.313563443247132,-1.20127651888078,0.7456297336289752,15.960666602551836,0.21838184527224963,-0.42652470604773507
d134c96930e13b,macd_momentum,long,"{""atr_window"": 14, ""fast"": 8, ""regime_ema"": 0, ""rr"": 2.5, ""signal"": 5, ""sl_atr"": 2.25, ""slow"": 21}",-0.17044304488818623,-0.1637775369502509,-0.181176695747564,-0.2340441018196764,0.06263009775488586,0.0,1249,5,5,True,0.2824290091682623,2.3366985436177017,-1.1572876396635672,0.796885849462372,65.62454253463675,0.1828991411252666,-0.3017580937656292
d1dff840469637,zscore_reversion,short,"{""atr_window"": 14, ""rr"": 2.0, ""sl_atr"": 2.25, ""window"": 80, ""zscore_threshold"": 1.75}",-0.2075543668885434,-0.1908313289441651,-0.19562206947599556,-0.3522087284012927,0.07653793011484476,0.0,883,5,5,True,0.3266821282073747,1.8205960958265592,-1.1914824071261578,0.7446888325609566,55.54002256889621,0.21557555534982903,-0.3458233319459658
d1fd086686a305,donchian_breakout,long,"{""atr_window"": 14, ""lookback"": 48, ""regime_ema"": 200, ""rr"": 2.5, ""session"": ""overlap"", ""sl_atr"": 2.25}",-0.28123559523485037,-0.2531347797834189,-0.26134557879006115,-0.45349314765129595,0.09249468228218406,0.0,225,5,5,True,0.2665425216369858,2.289317148698904,-1.2150695366277224,0.6887849874135501,27.18854922763753,0.23576948961300506,-0.4524829363759424
d2e16fd64ab0a6,zscore_reversion,short,"{""atr_window"": 14, ""rr"": 2.5, ""sl_atr"": 1.75, ""window"": 80, ""zscore_threshold"": 2.0}",-0.25593400918869585,-0.2363445368674243,-0.23702411854862876,-0.40694597177925623,0.09111812648730336,0.0,868,5,5,True,0.2807333070620483,2.2756095133561014,-1.2438559761409418,0.7173094012151687,60.42531193158271,0.2742998209449722,-0.40149307243234755
d2f0a97a7e3307,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 96, ""bb_window"": 20, ""breakout_lookback"": 48, ""quantile"": 0.1, ""rr"": 1.5, ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 2.0}",-0.25530324430706475,-0.2470483253406618,-0.2935083856330584,-0.4318169292709889,0.14694564684976746,0.0,413,5,5,True,0.404424220781688,1.2431623192433174,-1.2732353077218161,0.6801647341142759,42.98111652625957,0.31166519172120366,-0.42877606773194843
d31ce69f98991a,ema_cross,long,"{""atr_window"": 14, ""fast_ema"": 8, ""rr"": 2.0, ""sl_atr"": 2.25, ""slow_ema"": 144}",-0.07991830460873409,-0.08431851924442703,-0.053579309584490836,-0.18241167218678223,0.05441687201391012,0.0,486,5,5,True,0.37360341195292646,1.7876617989176755,-1.1937273854947592,0.8947769333654201,27.848101829720648,0.23336196158424904,-0.20712674061568914
d323a294c4c2c9,rsi_extreme,short,"{""atr_window"": 14, ""level"": 27.5, ""regime_ema"": 100, ""rr"": 2.5, ""rsi_window"": 7, ""sl_atr"": 2.25}",-0.17367994883530993,-0.13419064414796122,-0.22325368280256622,-0.4576542175089214,0.22962940042481345,0.4,224,5,5,True,0.2927355561770327,2.295387448897494,-1.1938370344699636,0.8231523503762797,27.54543585349775,0.2256745939220918,-0.37382798238105
d38e2a29c6c882,zscore_reversion,long,"{""atr_window"": 14, ""rr"": 2.5, ""sl_atr"": 2.25, ""window"": 40, ""zscore_threshold"": 1.5}",-0.1751786826621457,-0.1855365791604562,-0.18616842735487005,-0.28195213747646086,0.06485247661252297,0.0,1062,5,5,True,0.28288186762395884,2.3309902730185073,-1.1635234048391576,0.7920834022335271,74.15350142114453,0.19219932601173176,-0.3076049209684072
d3e0ceecc76580,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.5, ""rsi_window"": 21, ""sl_atr"": 2.25, ""threshold"": 60.0, ""weekday_filter"": ""weekdays""}",-0.08213402422370572,-0.09575908222800947,-0.014065122006583648,-0.34246528155584355,0.15321704321500276,0.4,540,5,5,True,0.30695389632372755,2.3444434899874813,-1.157357912091559,0.9096655394282287,50.37021638284716,0.18341384625619234,-0.2187425458312071
d4144b222f8101,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.0, ""sl_atr"": 2.25}",-0.3866273204540911,-0.3178239169970804,-0.2977414987363479,-1.000851087904032,0.3390086115457464,0.2,159,5,5,True,0.25563131313131315,1.8625242667442041,-1.1569355352233823,0.5976701984664488,19.33863836427504,0.16198122248097396,-0.6831316262269643
d424856e7e95d1,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.0, ""rsi_window"": 21, ""sl_atr"": 2.25, ""threshold"": 50.0, ""weekday_filter"": ""mon_thu""}",-0.1706851360670399,-0.16149215171637848,-0.18045698925752834,-0.2534994322921317,0.0769358667540097,0.0,453,5,5,True,0.33098652759669706,1.8304584721569988,-1.1606463278073988,0.7840465718702709,30.733119934650233,0.1894872923348061,-0.30915306944404475
d444d865d2704d,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 96, ""bb_window"": 20, ""breakout_lookback"": 48, ""quantile"": 0.1, ""rr"": 1.5, ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 2.0, ""weekday_filter"": ""weekdays""}",-0.23375881344373287,-0.21304838631612932,-0.22973119573083986,-0.4097468720591853,0.14477565465316883,0.0,285,5,5,True,0.3899459287621171,1.2984257729865223,-1.2141145088561731,0.7012749502073976,25.40430606766949,0.23917429535193485,-0.41114664077031726
d446535543aca9,donchian_breakout,long,"{""atr_window"": 14, ""lookback"": 48, ""regime_ema"": 200, ""rr"": 2.5, ""sl_atr"": 1.75}",-0.31876958470262967,-0.28961156407271565,-0.310150319856524,-0.49279151463119625,0.12147003603491438,0.0,812,5,5,True,0.26998717685764645,2.235192304272762,-1.263056844665066,0.6596693841813335,71.7633012535308,0.3000266346074672,-0.4795046027200869
d469d5382ce9e0,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 7, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",-0.22597607665670655,-0.14663157857735562,-0.1349620001586755,-0.8670536436547125,0.3572077202242984,0.4,211,5,5,True,0.2677453636403683,2.3210137604693637,-1.157113559125008,0.7845239690565357,21.91679368589287,0.1792470733497849,-0.4942466034355224
d551b120e4174f,roc_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""roc_window"": 12, ""rr"": 2.0, ""sl_atr"": 2.25, ""threshold"": 0.01, ""weekday_filter"": ""weekdays""}",-0.015556962625651385,-0.030223171675243354,-0.0028553510257988504,-0.12292856319294576,0.06812559926771301,0.4,536,5,5,True,0.3717660363886487,1.8770238329584799,-1.135808819921127,0.980835474782795,20.845554386067523,0.15739805981494287,-0.1096197622595079
d6bc7b9a3a273e,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25, ""volume_mult"": 1.5, ""volume_window"": 48}",-0.23214097992412763,-0.21736371699013615,-0.1995171326315063,-0.33178276125671885,0.08266246284670763,0.0,488,5,5,True,0.27715129171876146,2.293054466392314,-1.1996246042947258,0.7354432572287013,39.9908421176044,0.2264921214939905,-0.37347221134748143
d7249b75fcef5b,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.0, ""lookback"": 96, ""regime_ema"": 50, ""rr"": 2.5, ""sl_atr"": 1.75}",-0.31990382597003236,-0.2876195457254663,-0.2601290505382161,-0.5343790750013078,0.1235610439271176,0.0,603,5,5,True,0.26810876635472486,2.242021319878788,-1.2574587752027508,0.6583629812037135,52.98052833729108,0.2845195477509401,-0.48168434793359116
d7348958a151af,bollinger_fade,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.0, ""sl_atr"": 2.25, ""std_mult"": 2.5, ""window"": 60}",-0.04741604712652782,-0.09801925152385334,0.009497644882478173,-0.43077667176857803,0.3226020776376355,0.6,128,5,5,True,0.3812539570679106,1.8334545027049802,-1.2106490185287786,1.0174160551056155,22.803684577200748,0.2410271944180494,-0.3060504192786789
d89653d2b0263f,donchian_breakout,long,"{""atr_window"": 14, ""lookback"": 96, ""regime_ema"": 50, ""rr"": 2.0, ""sl_atr"": 2.25}",-0.2671201798065123,-0.24250352810478715,-0.23269333267770062,-0.4266878777690354,0.086228312519806,0.0,557,5,5,True,0.3100835606139765,1.80310919177152,-1.1966747296892664,0.6805814476323823,43.766755492785556,0.2219526509300994,-0.41023433606641535
d910949f667cc5,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.0, ""sl_atr"": 1.75}",-0.32198909202972137,-0.23783832415681444,-0.1580789909898727,-1.0718934531751303,0.45734911155995,0.2,180,5,5,True,0.29397558962776354,1.7991799323655073,-1.2049487610752883,0.7195969155388167,29.096894363485223,0.20754211654998528,-0.6706636478096963
d9a308dfc82a3d,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25, ""volume_mult"": 1.5, ""volume_window"": 48, ""weekday_filter"": ""mon_thu""}",-0.1812610407815411,-0.14049799642621838,-0.10860942579915309,-0.4107958482917788,0.13983993567704975,0.0,299,5,5,True,0.2836646449549675,2.325337135649912,-1.1723406904981448,0.7940501033319759,23.887928906886945,0.18720292947960537,-0.3515143419533993
d9ae420bbcfd15,ema_cross,both,"{""atr_window"": 14, ""fast_ema"": 8, ""rr"": 2.5, ""sl_atr"": 2.25, ""slow_ema"": 144, ""weekday_filter"": ""mon_thu""}",-0.13171783528472156,-0.1633674146839223,-0.13785356089858702,-0.4207846825414939,0.17983699297685427,0.4,462,5,5,True,0.2948299928664123,2.3256156943975164,-1.1593285470935708,0.853257747581465,52.91313831794872,0.19062532890243605,-0.2816363317731487
d9d8a81c14c85e,zscore_reversion,long,"{""atr_window"": 14, ""rr"": 2.0, ""sl_atr"": 2.25, ""window"": 40, ""zscore_threshold"": 2.0}",-0.18171942265468116,-0.18364337425808935,-0.18681583458501308,-0.2070387747924372,0.01687230888889512,0.0,1039,5,5,True,0.33003386323872175,1.8286266300810037,-1.171986249688217,0.7687686884191288,52.24155034108827,0.19817218635141107,-0.29015557709912876
da3a5678e7e29c,rsi_extreme,long,"{""atr_window"": 14, ""level"": 20.0, ""regime_ema"": 200, ""rr"": 2.5, ""rsi_window"": 7, ""sl_atr"": 2.25}",0.0993223427282267,0.0011013309154780128,0.24001486322532967,-0.5804948013053415,0.41891098309272984,0.6,114,5,5,True,0.37133880612141484,2.2826311734532885,-1.1942459239680125,1.2359853655811623,21.90612328089689,0.2335399382088669,-0.21213314881813822
da68e531374675,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 192, ""bb_window"": 40, ""breakout_lookback"": 48, ""quantile"": 0.2, ""rr"": 1.5, ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 1.5}",-0.2328093782443507,-0.2529177133476138,-0.19785011225191104,-0.379150430247905,0.09267098121220227,0.0,480,5,5,True,0.40894432845090944,1.2582794405428406,-1.2641333933773908,0.6947686040047112,44.73975076925277,0.3051009125177385,-0.37914486885045184
db11c1e81f40a9,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 115, ""rr"": 2.5, ""sl_atr"": 1.75}",-0.23700800596509802,-0.14905793693742153,-0.0072387711678020775,-1.038392400448579,0.45937388376503346,0.4,140,5,5,True,0.2781196349507545,2.286902323597416,-1.2080458331986361,0.8126250725086459,15.62278236582723,0.2125055119500554,-0.5800282811809482
db48581cdd6ca6,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25, ""weekday_filter"": ""weekdays""}",-0.5211034929217802,-0.4700321609309853,-0.40150107782653466,-1.2237352171758116,0.5009714525845873,0.2,100,5,5,True,0.17853617308992561,2.3586871449627296,-1.1449376670428908,0.5261339096367564,23.157556551324788,0.1468077470323836,-0.9182558858807406
dbb5aeb23fc65f,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 96, ""bb_window"": 20, ""breakout_lookback"": 48, ""quantile"": 0.2, ""rr"": 1.5, ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 1.5, ""weekday_filter"": ""weekdays""}",-0.21159097837202817,-0.2024539871992103,-0.17887551604092716,-0.28752326245944104,0.05561077123746299,0.0,395,5,5,True,0.39737199848781657,1.3019729716630029,-1.2100521645098574,0.7122148766589436,25.323581014814945,0.23553810488640342,-0.3393963639907597
dbc8c09304716f,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 96, ""bb_window"": 40, ""breakout_lookback"": 48, ""quantile"": 0.2, ""rr"": 1.5, ""session"": ""overlap"", ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 2.0}",-0.16981280035175766,-0.1684904799620036,-0.1496148689223045,-0.3686469697943772,0.1037496112035531,0.0,173,5,5,True,0.4296965158227712,1.2776089955997836,-1.2611266841888764,0.7715832986529396,21.075593387910196,0.27718963976243083,-0.3640209392868675
dc6b004e53c5ef,macd_momentum,both,"{""atr_window"": 11, ""fast"": 8, ""regime_ema"": 0, ""rr"": 2.0, ""signal"": 5, ""sl_atr"": 2.25, ""slow"": 21}",-0.13425322326311662,-0.13891159322115826,-0.11221880235417768,-0.2505420571149412,0.06066571078988767,0.0,1623,5,5,True,0.3406815764722403,1.8442546571145741,-1.1563685547525437,0.825799683451101,101.17335208596462,0.18158827512057832,-0.2645860786580605
dceb0551e460a1,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.5, ""sl_atr"": 1.25}",-0.5454391344723752,-0.46205832988875506,-0.41739071109642045,-1.1922689296154922,0.3262464732483775,0.0,176,5,5,True,0.21412602421425952,2.3405262376398768,-1.326152766869384,0.5060833675015838,23.556311726068493,0.29340285697200547,-0.8498957044298974
dd760fbde0258d,rsi_extreme,short,"{""atr_window"": 14, ""level"": 30.0, ""regime_ema"": 100, ""rr"": 2.25, ""rsi_window"": 7, ""sl_atr"": 2.25}",-0.16857672609381966,-0.136945026114133,-0.1543708360019646,-0.42706361244250973,0.1656453267903801,0.2,330,5,5,True,0.3153050533695695,2.062043453592548,-1.1949751957355135,0.8102826552737066,29.411359276143944,0.22176147078724937,-0.3313993894890097
dd8ffa44eef9c5,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.25, ""lookback"": 96, ""regime_ema"": 200, ""rr"": 2.5, ""sl_atr"": 2.25, ""weekday_filter"": ""weekdays""}",-0.24590676129572184,-0.2017079263207541,-0.25889866913474724,-0.5066367744747734,0.1640012971247603,0.0,335,5,5,True,0.26227444404229594,2.3252666577118966,-1.1598006098916438,0.7236950066106151,32.29274948211724,0.18500084951272872,-0.42790740985810194
de0bc749c64411,donchian_breakout,long,"{""atr_window"": 14, ""lookback"": 96, ""regime_ema"": 50, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.2827559371974956,-0.26220829489523373,-0.2339588840649762,-0.4098963847961047,0.07374839509699785,0.0,520,5,5,True,0.2621064909226908,2.292772418673792,-1.1968154841824945,0.6824184975436649,45.31275017481718,0.22378281258720265,-0.41963013474599453
de4c555eb92287,macd_momentum,long,"{""atr_window"": 14, ""fast"": 8, ""regime_ema"": 0, ""rr"": 2.5, ""signal"": 9, ""sl_atr"": 2.5, ""slow"": 21}",-0.142238749655051,-0.13590148340639024,-0.18431896020149452,-0.2195396746304796,0.08630178331218054,0.2,1044,5,5,True,0.28579746847421994,2.351109550604672,-1.1402413179464574,0.8288855257317007,56.24967260928153,0.16427892835532504,-0.2653896413111413
de715e0603062c,rsi_extreme,long,"{""atr_window"": 14, ""level"": 20.0, ""regime_ema"": 0, ""rr"": 2.5, ""rsi_window"": 7, ""sl_atr"": 2.25}",-0.24678660854399004,-0.23656397369588686,-0.2131577251978608,-0.36836616079070067,0.09812813336192178,0.0,674,5,5,True,0.2616312837125567,2.342534325244425,-1.1641461295993198,0.7167998971693095,61.173256978969285,0.18807649441877158,-0.3958506752249509
df4fd882a5e4a9,bollinger_reentry,short,"{""atr_window"": 14, ""regime_ema"": 100, ""rr"": 1.5, ""sl_atr"": 2.25, ""std_mult"": 1.5, ""window"": 60}",-0.2982312030888122,-0.24781332865596647,-0.20274648550660854,-0.6587554741540137,0.2775493181807837,0.2,130,5,5,True,0.3706084656084656,1.2805510027357225,-1.2248818159641657,0.6698732305461286,13.53521561708875,0.258646238104505,-0.5736725288458706
e04c2295f5bc4b,roc_momentum,long,"{""atr_window"": 14, ""regime_ema"": 100, ""roc_window"": 6, ""rr"": 2.5, ""sl_atr"": 2.25, ""threshold"": 0.01}",-0.19137102108831955,-0.15002286786398444,-0.07877349630448979,-0.5600859525197529,0.19312514812211048,0.0,473,5,5,True,0.27160884222020965,2.359992723105891,-1.142291749598058,0.7861134319849014,30.940500512250583,0.15992361647972442,-0.38793359514937475
e0e4e0d61c1cd8,roc_momentum,long,"{""atr_window"": 14, ""regime_ema"": 200, ""roc_window"": 3, ""rr"": 1.5, ""sl_atr"": 2.25, ""threshold"": 0.01, ""weekday_filter"": ""weekdays""}",-0.13514548578103916,-0.09888699239351134,-0.053610160108334415,-0.555668537339683,0.2724684163707216,0.2,342,5,5,True,0.40009287925696596,1.379464149684591,-1.1435416457062564,0.8719172906851359,26.55502865301504,0.14811400634800437,-0.35137969396639995
e1847ce9a0ccdf,rsi_extreme,long,"{""atr_window"": 14, ""level"": 30.0, ""regime_ema"": 200, ""rr"": 2.0, ""rsi_window"": 7, ""sl_atr"": 2.25}",-0.1370500840657356,-0.16152267347877006,-0.11609718602766957,-0.2852881349316761,0.11593169734372735,0.2,490,5,5,True,0.3511819765709049,1.8016859843691528,-1.1863975704339897,0.8307618867125338,45.49078173319099,0.22234423061626168,-0.2750159327375993
e1938926b6e18f,ema_cross,long,"{""atr_window"": 14, ""fast_ema"": 8, ""rr"": 2.0, ""sl_atr"": 2.25, ""slow_ema"": 144, ""weekday_filter"": ""mon_thu""}",-0.12984168543522784,-0.10427565619909288,-0.11623231294590776,-0.3159823437714522,0.10313582609038968,0.2,313,5,5,True,0.3459325027746081,1.8225234768295073,-1.1622009259277857,0.8359963491392378,20.263179592213014,0.19490211135812505,-0.26140959848042267
e2947e40f3bd9c,bollinger_reentry,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.0, ""sl_atr"": 1.75, ""std_mult"": 2.5, ""window"": 20}",-0.3728912727269167,-0.39953403698934975,-0.3951277347555549,-0.5307285191818738,0.12842480639760123,0.0,204,5,5,True,0.29935375762443434,1.7286712030433165,-1.2688880995207137,0.5857322050018828,27.816917115426975,0.3052272828251023,-0.5691036759257173
e31036e6535d62,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75, ""volume_mult"": 1.25, ""volume_window"": 96}",-0.3344672882301179,-0.2996560441971877,-0.23187541860494462,-0.5740366120945034,0.14255896177930907,0.0,581,5,5,True,0.2642652274210182,2.242675353885764,-1.2595876772754397,0.6469403447727604,53.15732934980344,0.2852203989158441,-0.5057467691197725
